name: the new york palace hotel loc:villard michel richard, tweet: 674729852348588032  :  my bae under the palace tree #engaged @ the new york palace hotel @link (40.7580735,-73.9752305)40432284
name: fuku loc:tarallucci e vino, tweet: 674730489429688323  :  jalapeño french fries love them #fuku @ fuku @link (40.7290001,-73.9846725)227384077
name: neuehouse loc:the little beet table, tweet: 674731390328561664  :  her political body at @neuehouse in new york ny @link (40.74116062,-73.9850891)14057184
name: hotel pennsylvania loc:little italy pizza, tweet: 674731681681657856  :  im at hotel pennsylvania  @nyhotelpenn in new york ny @link (40.7499717,-73.99113894)99584077
name: juice generation loc:tres carnes, tweet: 674736822807867392  :  post workout stop @juicegeneration @ juice generation @link (40.7070007,-74.0068588)420850250
name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 674736992198856704  :  tbt to the city yesterday @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)614789329
name: double dutch espresso loc:mess hall, tweet: 674737611450224640  :  words to live by @ double dutch espresso @link (40.8058357,-73.9541321)262868081
name: contra loc:wildair, tweet: 674737623055917056  :  im at @contranyc in new york ny @link (40.719937,-73.98923842)45777588
name: momofuku ssam bar loc:durden, tweet: 674740032784216065  :  red snapper with olive green coriander and jalapeno at momofuku ssam bar at @momofuku) @link @link (40.73171833,-73.98555397)145849870
name: the milling room loc:starbucks coffee, tweet: 674740425404645376  :  celebration at @themillingroom in new york ny @link (40.78376511,-73.9746896)15997164
name: capitale loc:double crispy bakery, tweet: 674742184348925952  :  im at capitale in new york ny @link (40.71880478,-73.99501746)414152196
name: think coffee loc:the royal, tweet: 674746434374250496  :  coffee and work evenings current favorite thing to do @ think coffee @link (40.7331581,-73.9897461)394716538
name: candle cafe loc:mckeown's, tweet: 674747338812854273  :  always #fresh. #candlecafe #tomatoes @ candle cafe @link (40.7714043,-73.9591904)57115575
name: kgb bar loc:cucina di pesce, tweet: 674748404581466112  :  another fabulous reading wawesome authors inkwell romance night (@ kgb bar in new york ny @link (40.72641823,-73.98989839)40964217
name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 674750091060756481  :  wishing i was back at the met and not doing math @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)499030760
name: subway loc:panda house i, tweet: 674759034545786880  :  im at @subway restaurant in brooklyn ny @link (40.67698241,-73.86980822)19243536
name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 674766814547746816  :  my mood tonight #purple #nostalgia #ilovenewyork @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)23794300
name: minetta tavern loc:off the wagon, tweet: 674767950897917952  :  happy holidays from the elika team great dinner at minetta tavern #elikarealestate… @link (40.7299194,-74.0007553)17241184
name: applewood loc:hugo and sons, tweet: 674772330778894336  :  im at @applewoodny in brooklyn ny @link (40.66562872,-73.98228267)19124285
name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 674772996884733952  :  private hours at the met @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)24079277
name: poco loc:sigmund pretzel shop, tweet: 674775128388075520  :  shes a #wizardofoz beauty @ poco restaurant  bar @link (40.7223701,-73.9829712)320792090
name: shinju loc:davidstea, tweet: 674775197350785024  :  im at shinju sushi in brooklyn ny @link (40.6698342,-73.97910315)375121650
name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 674778302708654081  :  astor court #metmuseum @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)21272564
name: waldorf astoria loc:sir harry's, tweet: 674782865482190848  :  christmas at the waldorf @ waldorf astoria new york @link (40.75652616,-73.97354189)489847323
name: rockwood music hall loc:rockwood music hall (stage zero), tweet: 674783470950989825  :  im at rockwood music hall in new york ny @link (40.72231512,-73.9886473)19222156
name: pauls da burger joint loc:fasta pasta, tweet: 674783924682379264  :  now thats a burger @ pauls da burger joint @link (40.728611,-73.98806)52875435
